734101,23,18968,22390,3874,0,155
734101,22,19157,23551,4393,0,167.16
734101,21,18942,23206,4330,0,180
734101,20,19479,23646,4183,0,179
734101,19,19354,24152,4831,0,185
734101,18,19233,25148,5923,0,187.73
734101,17,19193,26038,6844,0,190.22
734101,16,19275,25285,6009,0,187.12
734101,15,18942,23923,5031,0,185
734101,14,18939,24072,5179,0,185
734101,13,18936,23908,5033,0,185
734101,12,18733,23306,4572,0,179.66
734101,11,18768,24512,5743,0,187.01
734101,10,18853,24120,5364,0,185
734101,9,18750,23827,5166,0,185
734101,8,18263,22052,3830,0,168
734101,7,16805,19292,2486,0,164.67
734101,6,16780,18292,1511,0,164.67
734101,5,16540,17943,1402,0,134.17
734101,4,16580,17633,1068,0,134
734101,3,16584,17836,1307,0,134.02
734101,2,16071,18235,2163,0,134.54
734101,1,15630,18934,2951,0,134.54
734101,0,15604,19917,4433,0,155
734100,23,18703,22002,3354,0,139.9
734100,22,18829,23072,4366,0,155
734100,21,19004,22596,3624,0,168
734100,20,19380,23235,3854,0,168.27
734100,19,18955,23942,5086,0,172.46
734100,18,18909,24829,5946,0,185
734100,17,18846,25830,7010,0,187.73
734100,16,18807,24963,6205,0,185
734100,15,18429,23682,5352,0,185
734100,14,18420,23807,5494,0,185
734100,13,18429,23647,5219,0,180
734100,12,18177,23150,4972,0,179.66
734100,11,18377,24351,6017,0,180
734100,10,18351,23864,5586,0,179.66
734100,9,18411,23085,4856,0,169
734100,8,18159,21193,3203,0,163.52
734100,7,17902,18481,902,0,162.55
734100,6,18704,17111,0,1269,108.46
734100,5,19173,16760,0,2089,95
734100,4,19181,16336,0,2521,85
734100,3,19184,16343,0,2517,85
734100,2,18591,16732,0,1535,95
734100,1,15996,17328,1719,0,133.86
734100,0,15470,18524,3377,0,134.11
734099,23,18135,20342,2308,0,134.07
734099,22,18078,21522,3443,0,134.54
734099,21,20510,21253,760,0,160.26
734099,20,20902,21600,760,0,160.26
734099,19,21301,22003,760,0,160.26
734099,18,21265,22296,1049,0,164.9
734099,17,21269,22602,1385,0,168
734099,16,20878,21141,271,0,130
734099,15,20860,19372,0,1488,50.08
734099,14,20524,19299,0,1225,58.7
734099,13,20557,19337,0,1220,58.7
734099,12,20311,19336,0,975,97
734099,11,20349,19440,0,909,100
734099,10,20612,18956,0,1724,50
734099,9,20780,17970,0,2810,47.75
734099,8,21226,16566,0,4879,47.46
734099,7,19644,15726,0,3958,46.27
734099,6,19792,15936,0,3856,47.37
734099,5,19316,16577,0,2781,66.45
734099,4,19192,16648,0,2719,66.45
734099,3,19104,16839,0,2265,69.54
734099,2,17460,17443,0,17,120
734099,1,16727,18134,1501,0,133.91
734099,0,16195,19324,3128,0,134.54
734098,23,18507,21703,3211,0,139.9
734098,22,18451,22463,4157,0,152.46
734098,21,18816,22086,3373,0,168.17
734098,20,19428,22224,3244,0,168
734098,19,19043,23331,4287,0,169.62
734098,18,19002,23927,5015,0,179
734098,17,18791,24728,5936,0,187.49
734098,16,18618,23524,4908,0,169.99
734098,15,18472,22157,3684,0,166.47
734098,14,18463,22383,4393,0,167
734098,13,18468,22618,4393,0,167
734098,12,18287,22563,4369,0,167
734098,11,18143,23271,5127,0,179.66
734098,10,18187,22973,4796,0,170
734098,9,18235,22591,4381,0,168.8
734098,8,18295,20488,2270,0,163.26
734098,7,16356,18065,1762,0,163.1
734098,6,16814,17488,737,0,159
734098,5,16627,17637,1096,0,133.91
734098,4,16307,17311,1026,0,132
734098,3,16310,17519,1227,0,133.86
734098,2,15821,18006,2199,0,134.02
734098,1,15595,18802,3206,0,134.54
734098,0,15531,20092,4652,0,152.46
734097,23,18390,21962,3598,0,155
734097,22,18335,22936,4600,0,159.96
734097,21,19062,22572,3509,0,168.27
734097,20,19501,23196,3694,0,168.27
734097,19,19366,23802,4464,0,179
734097,18,19089,24595,5505,0,187.66
734097,17,19047,25508,6460,0,190
734097,16,18927,24528,5600,0,187.12
734097,15,18685,23253,4631,0,169
734097,14,18680,23369,4689,0,169.99
734097,13,18655,23219,4587,0,170
734097,12,18428,22220,4129,0,167
734097,11,18447,23827,5433,0,185
734097,10,18452,23829,5417,0,185
734097,9,18464,23449,4984,0,179.66
734097,8,18127,21763,3981,0,167
734097,7,16151,19000,2848,0,164.67
734097,6,16636,18111,1474,0,163.36
734097,5,16970,17749,778,0,133.85
734097,4,17105,17438,355,0,125
734097,3,17102,17543,551,0,129.97
734097,2,16122,17928,1844,0,134.02
734097,1,15735,18731,2995,0,134.54
734097,0,15691,20104,4756,0,155
734096,23,18607,21828,3259,0,152.46
734096,22,18554,23004,4449,0,170
734096,21,18886,22908,4029,0,179
734096,20,19262,23245,3992,0,175
734096,19,19131,23839,4707,0,187.66
734096,18,18980,24736,5755,0,189
734096,17,18942,25637,6694,0,215
734096,16,18886,24993,6106,0,188.13
734096,15,18702,23810,5107,0,185
734096,14,18692,24022,5329,0,186.9
734096,13,18658,23561,4902,0,185
734096,12,18455,23080,4624,0,179.66
734096,11,18495,24278,5782,0,187.12
734096,10,18514,23882,5371,0,186.35
734096,9,18562,23492,4933,0,185
734096,8,18516,21511,2998,0,165
734096,7,16173,18946,2772,0,164.67
734096,6,17082,17661,628,0,159
734096,5,17150,17389,285,0,119.9
734096,4,17351,17182,0,219,110
734096,3,17358,17083,0,275,108.46
734096,2,16832,17680,851,0,129.98
734096,1,15706,18673,2966,0,134.54
734096,0,15666,19843,4289,0,155
734095,23,18144,21660,3564,0,150
734095,22,18089,22621,4618,0,155
734095,21,18247,22425,4203,0,168.34
734095,20,18720,23147,4448,0,170
734095,19,18586,23638,5145,0,179
734095,18,18433,24544,6110,0,187.66
734095,17,18388,25571,7219,0,189.97
734095,16,18327,24791,6463,0,187.12
734095,15,18317,23764,5543,0,185
734095,14,18306,23865,5655,0,185
734095,13,18448,23593,5164,0,185
734095,12,18195,23084,4888,0,179.66
734095,11,18230,24190,5979,0,186.9
734095,10,18212,24011,5850,0,186
734095,9,18258,23645,5642,0,185
734095,8,17612,21657,4214,0,167
734095,7,16299,18904,2734,0,164.67
734095,6,17518,17734,388,0,159
734095,5,17547,17410,0,7,120.46
